commentId,videoId,authorChannelId,likeCount,publishedAt
z13ifxayqqqgdnobn04cdvxrouevsnqxqrw0k,gTTZts236qo,UCV1etyaiCwxrZDvqxEQpk0Q,0,09/02/2017 05:17:52
z132jxzoqnbvid3uw22uzzbimyz3jzdak04,gTTZts236qo,UCcbFSuuDNuRZ7yazKlti3nQ,1,31/01/2017 13:18:28
z12dhddjfm2rwn1x204ci3gi3uvog5zrihk,ZYDGmkjK9pI,UCsB4ROPk32ZiIn98Gn6uxJg,0,01/03/2017 10:44:40
z13mv3uaqpngcn2kq22sffzbgpjghzib504,ZYDGmkjK9pI,UCXpT13yPg8MrglD2Xc8AM1A,0,26/02/2017 20:06:52
z122uj4amo2bxvgaw04cidww0rjidbdirzk0k,nn9-lY_u2v0,UCgcOAmSy3br0emFZQnWICEA,0,04/03/2017 19:39:19
z123ttlhis3je3jbg04ccfgjltnwh11rffs,nn9-lY_u2v0,UCyQo5kDNDCHMkfAgiG3fy3A,0,04/03/2017 15:15:06
z13eyjawwkrrxvhjs04ciphpqw30dxvae5s,a_STn01sYP4,UCm80Zg2hkRLKpYTW2gLSKSQ,0,14/03/2017 06:56:27
z13lhlpzksfpjxkiy04ccjm5rxevzrrhpmk0k,a_STn01sYP4,UCveGDyHsy1ZJuDFVTmXn64g,0,08/03/2017 16:53:39
z13hwt0qktndcpks222swfnwewn1cffcu,0DXa0os79Jo,UCno6DN0UbtYnsB7HQXR_Tsw,0,09/03/2017 19:18:48
z12yet3qkqibwdawh04cdl4adrutxhl4ces,0DXa0os79Jo,UCHCPjNXdMcG72bqE3inX0HA,0,27/02/2017 09:29:28
z122j1pgvybjsblhc04cfduhoyzsu3dhhjw,zsK9aX-Yv4k,UCR1BMxG-p7DiurVecdjyuMQ,0,14/03/2017 14:21:14
z12zenrqln2cgfr3g22bw1c4ot3kz1ozb04,zsK9aX-Yv4k,UCLOUMYzy51qdJ8J9-GsB17A,0,14/03/2017 13:26:15
z13ru3wzykmcjb25t04cflnqkzibib4zls40k,5XuimeH5hME,UC2CI6I0zSOIJZWPVjGJw3rA,0,14/03/2017 06:15:06
z13fz1dapr2eudqzs04cerurpwqqzf0iato0k,5XuimeH5hME,UCcG51Py0h6kQ6DZ9uGkXfyg,0,12/03/2017 06:36:00
z123cxlwyuarh1shz04cgdn5smedzptj0mk0k,UIgfgy0kTbs,UCc9CmT-aeeEGsVOy_NWcAyg,0,14/03/2017 14:58:27
z121il3gmnr0w3eti23teppb2mrbjzoq004,UIgfgy0kTbs,UCA_OC11B1y3_DcrRMTUuoyQ,0,14/03/2017 13:43:23
z12as5mhsumpexx5104ch3rjyymwebfarm00k,2x3ZoyvQJiQ,UCHcgX416MCk5Zb2e0WlNZQg,1,14/03/2017 02:14:09
z130shhgcmvqdt2fk23jh5xw0xvnixfnm,2x3ZoyvQJiQ,UClbQhldE9SaDrudI-enLBMQ,0,14/03/2017 01:26:59
z12mwdv4hpytdjytj23jczabsynpzdtyy04,o8bIol6HEOc,UCWK8L_zwLsgX6oI43b0PI5g,0,14/03/2017 10:36:45
z125hxwptq2mcpxdz23wwlhgolj4hbel3,o8bIol6HEOc,UChxIJ3df8k9lVhgvJcM6G6A,0,14/03/2017 10:33:41
z12lcpw5oo3ahxcqp04ccnp4arzyfl14xs40k,JwaniAD6D-I,UCZe7id6pbIZ1argI_XJ0Twg,0,14/03/2017 11:53:57
z122xxyyulnoe503x220epuikljgjtxky,JwaniAD6D-I,UCJEBQhdLJOzcSJhzQ0rtS4g,0,13/03/2017 14:49:29
z12nipywhqjjdpfmd225v1vqao3zyfrxx04,ilwst_IUCkw,UCNA_RE7THoE2izyB77dTlSw,0,13/03/2017 18:12:14
z13cedirkozvezfwb04chrjw2paczdqzuvg0k,ilwst_IUCkw,UCkLIYny4IRF1AGj3Ps-1aXQ,0,11/03/2017 23:35:23
z13se3awawz3xldho04cjzlpqnj3tpb4fyg0k,YjJ9JS1Nn2s,UC8_sObT5p6y1G7ognWpnVXA,0,13/03/2017 17:39:26
z13kw5eqnpevhrrvd22jhnm5htf4gz05e04,YjJ9JS1Nn2s,UC_TXsyLZ5z65kij7mpQhEHQ,0,18/02/2017 01:56:18
z13pwldrspywfrukk230dxv43xegedakh,RGONWcd0Cgc,UCqzBSwFhwrwUZJTgetTRxRw,1,13/03/2017 05:17:23
z132ydsqhmnnynu3k22fudpapkefjdyqc04,RGONWcd0Cgc,UC117SJuiUcLv7D6IlFOIjpw,0,13/02/2017 17:37:09
z12nu1vryuuljhp0z22zv3crvnamgbcow04,MfKNEC9xcE8,UCmdoGhxza09hNp2HN7l8n3Q,0,11/03/2017 19:04:45
z13sgxeajy2ru5zok04cgpzx0zyjejoxzow0k,MfKNEC9xcE8,UC0mW0k8KY5ABRnQQvtPDg6g,0,07/03/2017 14:38:26
z13ptrvimmqrijxzp04cj3u4pnbwurrxov40k,NSzVpg2TXXE,UCqdeRRh4M2VchRlZwitBixw,0,12/03/2017 08:38:45
z12fgffguk3ze51xt04cg1uxeye1vzprniw,NSzVpg2TXXE,UCgGC-fWyVj9mae9-b3Y21XA,0,10/03/2017 08:49:31
z135elr5yqe0htj5k04cgbcryta2yprgruc0k,eqOlDQPDsh0,UC_oCJwA-Kr65WhhxVYnhZcw,0,11/03/2017 02:51:08
z13kj5nxlpajxtklz23uxroh0nrghrgen,eqOlDQPDsh0,UCh7R3tsm36Dy9ehJsKLIPvA,0,08/03/2017 05:10:05
z13ay1ub2va1ujujh04cijzjhs2bvvggvns0k,enyCO7HPv18,UC_extCkxuWDMuVbfV2I4fHw,0,13/03/2017 06:03:23
z13wz1zoewznexgfl22mzr15ormegbfgn04,enyCO7HPv18,UCJlIIwxcEz5Pc_GKSD75RSA,0,13/03/2017 04:23:52
z13fytdhgnrlsd5yx04cjjrqev2yhdh4hwk0k,YvydCWM9k0w,UCvlTQnOId7KHRFjsxvjUScw,0,12/03/2017 07:07:32
z13xhtdjko3aerdk322gdrdwhoqxfzegf04,YvydCWM9k0w,UC6-RMPQ8jGY7WIfyYrXKHdQ,0,10/03/2017 15:16:41
z134uxt4utmdjdojn04cg105eovli5gzcuc0k,Pr65zyDHXlc,UCgY_yNAb3m6h6OAIgSpe4ow,0,11/03/2017 14:39:34
z13jhrbbspfput4ou04ccvwa3zewy5lihkc0k,Pr65zyDHXlc,UCwoJIUdwOwNWKN9YtpmBISw,0,11/03/2017 07:28:42
z12uddhz2wihsttac04ccvkzduzgc3hyrss0k,dYntUuYdz4c,UC-XDO7P5BT7cnEG1fQI4HRw,0,13/03/2017 17:27:14
z12adde5io22flmmj23bedepntamgpz14,dYntUuYdz4c,UCGMBmKfUhk8CEUVLGnZr7-A,0,12/03/2017 22:28:24
z125ezlxrvrgcbpqi04ccj2qlwnffjkr0rw0k,A9nCPQ2_FlQ,UCsr3BHFNb0Y8BsATKqoTwAg,0,12/03/2017 20:19:44
z13ef1oa0l23fraf222aw1pgjme1j540v,A9nCPQ2_FlQ,UC5x8voI-fJ1SjNW9xsHI3Bw,1,12/03/2017 19:32:37
z13iczur3vywehnyg04citq4pmm0jv4iio00k,aZeMPCV91MY,UCx1y1Bv06vOAkzOYTHIDFrg,0,13/03/2017 21:53:34
z13mchbomxmbglpzd04citq4pmm0jv4iio00k,aZeMPCV91MY,UCx1y1Bv06vOAkzOYTHIDFrg,0,13/03/2017 21:27:08
z13berwwdnjaelz4v04cjdurdwy5erojos00k,rKiz3miErC8,UCdeBvaXMFFY3mNntHLTIa2g,0,10/03/2017 11:01:21
z13aczwpryr3ft1oc04cfx0xuz34jdqhiws0k,rKiz3miErC8,UCB-IS8BOPa84Vg8HKBvEkOw,0,25/02/2017 02:36:03
z13hzlko1krztp5bb04cjzrixnbgtzyooaw,HJLk43uzYQo,UCgbvMJdsU01UaDnPanqriBQ,0,13/03/2017 16:20:51
z13ssloqxqjvcz5kn22mtnyieqvzf5qr304,HJLk43uzYQo,UCSHW4sIysWm_Q69t7RE-slQ,0,07/03/2017 08:33:56
z12xz5ualnzczf1x504ccdiqwpbfglyimw40k,Id1gnmQ_vxY,UCVu88lskEjsS7a43Bjx_lSQ,0,14/03/2017 09:38:29
z135ydu4vuymi1fsq22lcz3zvna4f51mz,Id1gnmQ_vxY,UC4IG0Z9Hd1sAhEchjP_nsTQ,0,13/03/2017 05:34:36
z12buzjpnpvvslpso231yhm5pw3py1cvd,Myp9RZ1TXPE,UCS1HIhsShawA3fwip9DQyPA,0,14/03/2017 05:53:13
z12kzr5xvmebz3dkx234z53bbs3izdki404,Myp9RZ1TXPE,UC-eLh02KeSNPG10a4NvAchg,0,13/03/2017 17:12:07
z12puf3pvva0j1sfn230cfsjhkatizur304,vw49X_Qbj68,UC0i17Utab770xsxlwJJjdcg,0,13/03/2017 17:37:20
z12jerwjwrz3ix3os04cj1swewu3jhpi2qo0k,vw49X_Qbj68,UCk_M5p79qIkjzmVvDyskv5w,0,12/03/2017 14:44:20
z13ktn3pkoe1hrktw22utpnygzbff5bfo,Q4ZnpfgtIOI,UCgUzFff458rBnOYjO-oifMg,0,14/03/2017 09:40:25
z13lsrla4q20xfohe04ce1db1v2ajr4zmmc0k,Q4ZnpfgtIOI,UChSfAgWb26kNUd7v9vRp2vQ,0,13/03/2017 15:24:17
z13bwpdoqzzut3qpn04cjzeijwz3tjjwldw,_OaMsI4KGvE,UCrcKh2Uo6D3y6Y8QbzW3m2Q,0,13/03/2017 18:35:08
z122fhn5bum1insgq04cc5hzfwbhzby5qm00k,_OaMsI4KGvE,UCkriOrfQAmvhIHdhyg1P-Rw,0,12/03/2017 16:23:00
z123il5jblz2yf3cl22hfnjyare3gbqui,3Jk9lOK650c,UC4v3bBg7_t7N5uNkBOsjc3Q,0,13/03/2017 19:44:17
z13tdloaorrbsxce322wedpg4omfsfayu04,3Jk9lOK650c,UCrcKmjVKdvb4-WOO0YOv2Gg,0,13/03/2017 17:22:27
z12miduxlqnmczqsr22fjz3hiui0vbpeg,DMLAviy8hZM,UCJwKjDY3oZ2dzewwqRsFitQ,0,11/03/2017 11:07:18
z134tzoanm3qtjlg004chbobvoz1zzeg0q40k,DMLAviy8hZM,UCmQ44iXNz_yxBOM_ddiI9SA,0,06/03/2017 11:55:29
z12cizna4oqhtduql04cgfropwvqvnwziuc0k,Dse7iLRCNC8,UC3QZ4p7LcBRys4gXNnD9rfw,0,08/03/2017 12:33:04
z13ryxlqyxe0zrdzd04ccptamvmyxpnjk4k,Dse7iLRCNC8,UC8YrlK2z_BJUsHkAP3SMJ3A,0,05/03/2017 10:06:59
z131ifh5nrrgvbvdf223hxzhyzjlg3kuy,4aGkbVmSXS8,UCdamnCfQSAg1hxejS1SVV2Q,0,13/03/2017 13:47:27
z12revyxtorkwvsby04cih1gtyrrebpw1m40k,4aGkbVmSXS8,UCd2XH-ST2MeAFogFYBOasrA,0,09/03/2017 16:59:33
z13pjlxjuljidljeg220wnihwzbjylr0u,Y2HLFS86v04,UC6rVA3nfMmnEaX09fuLkj1w,0,09/03/2017 09:01:24
z13fynkz4k3oyjdcz231w5zpvsath5qlx,Y2HLFS86v04,UCTCWQXAbK-_xsnufxnmj55Q,0,05/03/2017 12:19:50
z13sd5ijkniwtz22l230glyzhziril3rd04,8rGOez_2238,UCQXvyxiiOfdZbaR3MTWYaBw,0,14/03/2017 14:53:30
z12xfrhjtkqswzuqc04ce1cyok3txpiadxs0k,8rGOez_2238,UCXZtRJFBjIpcVIzg-6C3OKQ,0,14/03/2017 14:48:01
z122hb5r2ubfg52fg23st3az4v3ahf12c,xcUHB9n8Kws,UCFYaCHiq_4fQ0MTC2i8BcvQ,0,28/02/2017 14:22:05
z13ayzazppbzt1ikg23kevdbplelebepp04,xcUHB9n8Kws,UChPjU9xD0hgEPhDmkzt8kxA,0,26/02/2017 05:53:43
z12bz30yeni2y02ckovnfbfw4rmvh1vs1,cJVuBV1MSvE,UCPdI0OyJgfTl4nqkXDz2qew,0,08/03/2017 08:27:45
z13rwf5gbob4ijltl23gvtfhcxjauzjsm,cJVuBV1MSvE,UCe9bXhQybxddwYkxoXI3J8Q,0,24/01/2017 14:47:27
z12oj1vpyzaatpawx04cc3uaomntdnjotik,hD5SAS8h3gY,UCB3QXVAPJZAVqkYY6Uzisug,0,14/03/2017 14:38:15
z12aevg4xnviejdw304celsoqxbvet5jwnc0k,hD5SAS8h3gY,UCCSyIT7Hd5InJ4H9C0cOuoA,0,14/03/2017 09:31:46
z13hthuhhq24iho0u234ixuarmysu1w0q,m-GK8hgfWKc,UCPRzCAxSe3RIrbu-q0_g0CA,0,12/03/2017 11:24:31
z12nfbfxszziyhdcp22bz53zxuv5d1u3t,m-GK8hgfWKc,UC6ZDzTg6gT8saTtNF9DTShA,0,11/03/2017 20:28:47
z12kwnuisojbe1tyj04cf1nxeoqnuxgwwyo0k,GyT6uyQ97Bs,UC1DvL0T-swTvXPnKAeAPsyg,0,14/03/2017 12:47:36
z133cx3xsuyhxncjn04cirrbdpmqc5ygxvw0k,GyT6uyQ97Bs,UCCJ5XbBTsmSs31_ka4Dsx1g,0,10/03/2017 11:32:04
z13rgvpzooq5ivr5l04cenc5elriwfczxxo0k,uZ_YVhHwN4U,UClUV6snIsSjnsUmFGfzXjXQ,0,06/03/2017 19:05:38
z13ye3pherybgzpn523izpvihuiygxls5,uZ_YVhHwN4U,UCU2UNIqS_PPzuigcCvwrF7g,1,11/12/2016 10:12:30
z12cwbyw0mayjdilp231znejjwyng315304,bRnLcfx5arw,UCNhp1ZL098yXj_bee1VbZsw,1,08/12/2016 17:04:44
z13mszgwouaiddrrw04cixwwlouxc1sie4w,bRnLcfx5arw,UCVARNAdok-XZbl9s9H9gskQ,4,10/11/2016 11:33:07
z133s3ixuwabu12o404celfrdxjlu5yibg0,Bwu1x8hfEIo,UChMOjrBAurBA-iaWTIJFJhQ,0,13/03/2017 15:47:42
z12svzbbekvpsbpbu04cjrnp0kbdw1la1ww0k,Bwu1x8hfEIo,UCXFfl0G56zeCX5kXVo5TrKA,0,11/03/2017 19:48:06
z132zzzpwpjvczrpn04cgjlimum5j5xzd30,3PDSHk9EYvI,UCCIRG_r_NRwmoeskvfB2USQ,0,11/03/2017 19:05:48
z12ezhlwmoncgdc1b23cd15qzmn2fthrc04,3PDSHk9EYvI,UCMdkOCpWFQAh7ddOPZTwIMA,0,11/03/2017 14:38:12
z13cflpgonmcwj5y004cd31boui3uvk4z3o,67ZAho8NQXo,UC46Z-hokd6M6tgrMHErq-rA,0,13/03/2017 22:57:12
z13dttxi2lnvibuvw23iz1dxiujlx33lg,67ZAho8NQXo,UCEzjAdrEflJ8rLkZjFs8QRw,0,13/03/2017 13:38:09
z12pdbwbewi2tlazf04cdxs4spjnf5noyec,aioXwDXAc7c,UCHbMHHUDl-RBoPuhocKHDDQ,0,12/03/2017 06:38:58
z13njzfjzvzlcvwsn223vru4anr3vny0c,aioXwDXAc7c,UCBJvF2PjQ7ymwpdgQeCqJ9Q,0,10/03/2017 17:07:43
z13zdfry2znpzd0ci22zxfijno3jwrnp404,zN6o-Ffm3VQ,UCh8-Qx1P1sBLHKwmFgQ69FQ,0,27/02/2017 13:29:37
z13sircqjtmoxta2h23dcf0xyziqxdfab04,zN6o-Ffm3VQ,UCF2Sq3vLtx29Q7hCCy8cKfg,0,26/02/2017 21:29:28
z13zc514mtnxzhev122iuloqqzjcwvoao04,6H2dEJ0WP8U,UCyXeiDsxxIcshuyf9lmNq0A,0,10/03/2017 14:42:03
z135x3lhpnmpwrygu04cjbgzulaoelgwrx00k,6H2dEJ0WP8U,UCFZd8Vgm0RoYwPTdS8JbRiw,0,19/02/2017 10:32:44
z130hfkr1mbbwlrn123fyl1i2zzwehh5k04,Tz6Vf7nfIFI,UC6M_ukhOnleF1_WWjL3ByRw,1,03/05/2016 21:41:39
z123s1ozrtfcsbsl223eyd5xpz3njtwap04,Tz6Vf7nfIFI,UCGmBV6ZKa7WRKGHsks5OmXg,0,31/12/2015 07:36:51
z12fsfihtyqkhdpnl22uy5vxgrunttjlm,qsQ5IOepecQ,UCxUczMnvt0a8Z4c7V99xJ5w,0,05/02/2017 16:36:21
z13lydexypimipsuw22tt3sw2kevcp4j504,qsQ5IOepecQ,UCcCduzIkxd_fLt1SjF41IHQ,0,17/12/2016 18:50:28
z13ehpmhppurz35yt04cirqbkxu1z3mpdkk0k,z6kcCcCjHgA,UC6K1IIcd7dAsc7__KwV1Eug,0,14/03/2017 08:22:36
z12avzg50mfyurqom04chdfhhknpglo4moc0k,z6kcCcCjHgA,UChJeU1ak7Xn6CN1GOh0_oKw,0,13/03/2017 10:46:52
z12yebcgbyajfxgts23ez1ayxyrjcbdgi04,8sgYXNwNLXg,UCG29OjftrWjpT00A6-IL7wA,0,14/03/2017 10:28:37
z13jvp1htx2lef45k04cjddiwtakux25ry40k,8sgYXNwNLXg,UCmbzb1cdUf9JJHgVugz3Jjw,0,14/03/2017 09:19:47
z12tivuhglejwnqkm22lintpir2tzxaye04,d8-jhpAIOkc,UC05saPPTHFhmUKzAHnNnuEw,0,11/03/2017 10:14:20
z13pg3cqxzn0y5d4s04cgf2g2ubqjrxpfow0k,d8-jhpAIOkc,UCKxwcllluIrteM97RYEVmbA,0,10/03/2017 16:39:35
z124cvygftacv1qni23ig3zysufvxnktg,jqam_YeBPw8,UCqSCRSQgE_tRW7SRawjeCRg,0,11/03/2017 10:48:09
z13kzjbj0wqicdik122wdvkazuftc3nvc,jqam_YeBPw8,UCoAM9MsjmxMUcMp633EycPA,0,10/03/2017 19:55:42
z12cjdhrxnihw5da504cjlrzzxzzyb5oegs,Ef-jZMv0vAA,UClSr1R7Bawyq7eW0ALp0Zhg,0,06/03/2017 18:08:57
z13my3wjtyarztj5h04cg114wpujxvewijc,Ef-jZMv0vAA,UCekoX5Czl2eVE1ND1LPXG0A,0,06/03/2017 06:48:28
z12axlfo5miktd3li23je50wdprsxfnnt,LQJm1dTl2UM,UCvZ6EAgXHtt_CmjMNxIWpqQ,0,14/03/2017 10:00:37
z12bddrpgw2zuret422bff4irp2btnscq,LQJm1dTl2UM,UCGAuaPVXTLSp__s7wl8IgXQ,0,11/03/2017 05:01:22
z13wv1ha3parencd222uctirjtv2udqiq04,iamhIpas210,UCvBgxrw5dtXbRiLLcrmC9cQ,1,10/03/2017 10:48:06
z13ne35bayzjvxx2p23tex2ymmjygpgdr,iamhIpas210,UCiG_8Op3HnBknu-anyaI0iA,1,09/03/2017 15:37:51
z12jwvkoxyymxtcuz23btdypcsrexn4n0,pO0wKcHaDPw,UCcizoRk6_kTo8cIX4CvnfpQ,1,10/03/2017 09:07:14
z12gwtiioxa0cnkij04ccrgwdwq1frw5nfw,pO0wKcHaDPw,UCaITYjS7nUgux76JEPtrBGw,0,08/03/2017 17:58:01
z13eyhtpsrmsc1did04cjnxxymr2frght50,rhWFs0QVIgU,UCEhahPhgBlXqJF_u9Qv9Gyw,0,14/03/2017 10:47:27
z13ucdiyzrjicnnmw23us5tyjyeks3c4f04,rhWFs0QVIgU,UCVfZqoXUoRwJUU4p4Nc6BUA,0,12/03/2017 21:04:25
z12qyvxiela2cpmcz225vb2j5kexz1guz,aSIoGq0SpYA,UCaITYjS7nUgux76JEPtrBGw,0,08/03/2017 17:48:28
z13acncryr2ndt02122mej5r0xb0vh3ut,aSIoGq0SpYA,UC6EcAVCrImLt32kbiwZGM8w,0,08/03/2017 12:32:46
z12bu1ti1zjhjrvyh04cezpxwrutyf5jkjk,7xevFud9lzg,UCbgPepxkvU25JXIRdVOLSTg,0,13/03/2017 15:56:24
z13sdzfyoyaazv1m123njb1gozryxfxzj04,7xevFud9lzg,UCHhzYaUKYoeDHZIF4HWWz9w,0,07/03/2017 18:14:23
z13pexwjhy22jpi5u04cdraifpynjzn43xk0k,ZJXgllBugwY,UCT22wPmIOoFZWkyb5T8gmxw,0,14/03/2017 12:14:14
z12cdx04psjoe15so22ii1rberfhwnkmv,ZJXgllBugwY,UC3FjLTbdzEn1qYLME7eaIXg,0,08/03/2017 20:14:21
z12gfpyjbniigl5oe04cef5h3nv4v12yyms0k,AUiqRbvb0Ig,UCovxVhyNAHJT2jquom3ixiw,0,14/03/2017 09:34:08
z12hzbfz4mapinkus22rzlxijqucithpj04,AUiqRbvb0Ig,UC2EfoqUOCcE61kZy6JwOczw,0,12/03/2017 18:56:49
z13ctpjx5ub5t5vem22rcdbzone0dlauo,3dvwora_5Aw,UCoV3K3M7YHH45UwwSxRRqJQ,0,05/10/2016 18:57:46
z12mtzdaquagh1vbu04cj50ihzzeefdpym40k,3dvwora_5Aw,UCoNcuNmRi-AcdL8HmqP08IQ,0,25/03/2016 10:08:55
z12pcdv4yv2ozf1yi04cgztwfxqwd3hbgqw0k,s-qfjTQb1Hk,UCAxNGUzP2UF1S0bRWT2JYoQ,0,17/01/2017 18:11:52
z12nudg44rvez3u3h22ds3d5uxifcx1jk04,s-qfjTQb1Hk,UCn2B_PdNK02UDo57ySjspVw,0,17/12/2016 12:15:33
z13bwb5r4on3whmif04ccxsqhwqpujnrpgk,2Wio4fHU_So,UCn-AIkdIWCruR-Pdxi-VNzA,0,30/10/2016 16:46:45
z13agr1hfuuuvdegn04cfvvzswf1i34wh3o,2Wio4fHU_So,UCDAODYu10Z1KV2a90KIdPmQ,0,23/09/2016 13:51:29
z12jsrfoply2t5s4m04ch3apqxqixrcbik00k,dNF6MKgCKgQ,UCPtK-7F2-GNv10vc6kCZpkw,0,15/06/2016 03:47:15
z13zt3zrtt34vn5iz04ccf1rfu32gbhamok0k,dNF6MKgCKgQ,UCgvIqTM7O0vUz9CV8h-8RhQ,0,11/01/2016 17:39:40
z13cdzqhbsn4fjifi23ouvdy0ybhdf4rw04,_QoHFOnwuws,UC1NBz1i-dVYLgaI31qVKJCg,0,08/01/2016 07:25:54
z120zh2xytixy1vfu23bxrzh3o3zczlwd04,_QoHFOnwuws,UC83t4Br-DO7bUlMwTNnV3NA,0,24/12/2015 22:30:36
z12hyhti3wyldzdu422tfvmzeunnch42t,eaBoszO5tqQ,UCP6qVTWKkFvQDL_DyZ7L39g,0,10/03/2017 16:14:13
z12nitwpllaxizxdy22pixxwcyflyzs1r,eaBoszO5tqQ,UCJ_Bd9vGAKjDl_Nw8ZWTzrw,0,07/03/2017 15:33:43
z12bvr5ivuuzgbmgn04cgrappnr4fbpzbio,30qHlnA_Ddo,UCl_AO68FviUBE4xprZKc7yg,0,24/01/2017 09:28:22
z122fpszdwuysxenk22heblbhyfqtzeeg,30qHlnA_Ddo,UCbE9-5ogP8FjIBOMUsDR0Lg,0,21/10/2016 22:17:43
z13fglsx3vvpd5zt523lx3ngwym3e1osi,d1rjU-dW8W0,UChGEeovpBa7I2BZXUttvcWg,0,12/03/2017 23:32:28
z13hhrkxamv0jpg1y23xivohdmbytdqt2,d1rjU-dW8W0,UC4sdF8kjQphEcfMvoluhdvA,0,26/02/2017 07:48:46
z12curowewzkhftav04cipwyztvxjzgonyo0k,6LedYr5tQUs,UCpyR_kWG1Hq3EVXHtsCVPzA,1,13/03/2017 21:15:36
z13ty1pp1p2tzlfa004cjhowrp2sh5l5xh0,6LedYr5tQUs,UCw8i-EIKEf_wA9niXkvvC1g,0,13/03/2017 13:54:16
z13wu1bjhlysdpzs5233cffj1qv1unohu04,3GWeR-B0l-Y,UCEz-NiDo3amTc3Tzf9_J5Mg,0,13/03/2017 17:16:02
z13mixkblxijfjkgj04cdr5xxxettxtq0o40k,3GWeR-B0l-Y,UC95G_FkHRh84UFCqmmd85wA,0,11/03/2017 21:03:45
z12ugbczstugtxrxf04cfnpxbp3xz35ola4,E9AAlpH3ziM,UCdvCgVcQKUFbkHlOJFjhs9Q,0,14/03/2017 13:28:48
z135epizym32sjdo504cgh1hhwavgbeilrc0k,E9AAlpH3ziM,UCEz-NiDo3amTc3Tzf9_J5Mg,0,13/03/2017 17:29:05
z12wsxtydrectrlrk04chhrqeqbauhtp31g,eMifa9zkezY,UCdQutSe9Csla9HI8yUrz9iQ,0,13/03/2017 17:36:06
z13hwr34iqrjwl0gm04cilegkzm1s5sxpys0k,eMifa9zkezY,UCLt4o_xbQwlxuTbY0rzizMA,0,13/03/2017 05:28:48
z13tttoiwpmndxhar04cfnvjoknluzs4yfk,zINcs5IH5PY,UCLxUPcKXFATUhsBnwxMIbWQ,0,14/03/2017 08:15:06
z12vcz1jmlzxinfdt22wyvx44wiry1bmw,zINcs5IH5PY,UCLxUPcKXFATUhsBnwxMIbWQ,0,14/03/2017 08:14:58
z121cvarrrfoz3rm3225hng55natgjr0v,xNGEXQbnJa4,UCLW76GlU2BMNQjDj2Pe6reQ,0,09/03/2017 16:26:35
z13qdfvxknecejgkp22rwv3xdsyaffquv,xNGEXQbnJa4,UCSWnvBqVX3qHjzu7molC2sg,0,24/02/2017 11:42:40
z12sfpk4fnr3jh3a004cihrafpmjufnayw00k,pLIkr71Eih8,UCPbsr-fKVY18gt2fw8MjTUw,0,07/03/2017 02:42:34
z125wpqintynzrk2122fwbrgxryzxdttt,pLIkr71Eih8,UCwvOL5qbtPJYjItxbeiQ0pQ,0,24/02/2017 11:28:18
z12cefmwanahxtgze04cd3rwrsikujhpdbs,_GRc_m8zQU0,UCENMLiIZ44_x6qNkxkRxBHg,0,21/02/2017 16:17:54
z12xuzbrtqnvxxakh22jhnfpdnmugpoh004,_GRc_m8zQU0,UCo8zkEyF1g5MswepMJTkAkg,0,18/02/2017 15:59:16
z13ru5ewbrr0ut5la22chjmodl3xhz4ma,bs5Om2nY-0E,UCKcRAtP_NQaY3qicuGM7lnQ,0,14/03/2017 11:50:58
z13xv1fo5tzgxh4qt04ccbwg1pqmsrk4gdk,bs5Om2nY-0E,UCJsbqUmvaU0jtJNTvf63AVQ,0,13/03/2017 16:20:30
z12cxnhhwkyhe3vxs04cfzroykmavzmrt40,4KiM5VY2oGg,UClRGMyO0UHL31j-WaIoCgQA,0,13/03/2017 17:57:16
z13rwzjr5nnlwp1p204chfzqkwufshoocjs,4KiM5VY2oGg,UCD2Ai2lZc13SkiogdnHIdZQ,0,13/03/2017 17:44:51
z12gzna5vxjvu14rh04chjuhbqiayz04p5w,JEgCYFYNx0k,UCal_e6TntaVGD3urlJ5_6vg,1,14/03/2017 14:33:51
z13nc3exczaqhf5mf22hh1aosqqmgj5ap04,JEgCYFYNx0k,UC3midS0LyYfk4PgyckReoZA,0,14/03/2017 13:02:08
z12iwbjppvylxh3dj23chhfrbzmhdxryb04,_HCA2YnSiWI,UCzEzCtKbZl3CMIl1OxjgpOQ,2,14/03/2017 07:50:06
z12idjiifor1htpgh04cg1wyzuu5uzpbxmo0k,_HCA2YnSiWI,UCdSB-tgW803mJ94D_eLUBhQ,0,14/03/2017 03:05:29
z12xxnbppzqwgdb3v220s1larlzeghoci,nwkaIHkn5hQ,UCMMq5RukrwbJo_DYdzig1wQ,0,14/03/2017 05:55:55
z12zjhyxwwfwglcdp22asxt4sw2axbqn4,nwkaIHkn5hQ,UCS88_rfxN-xN3JktkOu-GYQ,0,13/03/2017 14:46:18
z13dgdyrxvvwc5cof04cdxo4omisibl44zg0k,AxekgQNcpEk,UCIw0QKtnVnRV_3g9YigLDaA,0,09/02/2017 02:57:49
z13rs3x53prswxzaw04cftdqxofosjcqyps0k,AxekgQNcpEk,UCy5_dR0ynnt8ygToYLDGuTA,2,23/12/2016 21:57:17
z13swfs4gszrsdjjh04cclm5aqb3tnayn14,MkCTgn_fJuI,UC5l9M_d5Omxo5oLsMO5hkag,0,27/09/2016 20:01:31
z12tzhspblqzczab204cclm5aqb3tnayn14,MkCTgn_fJuI,UC5l9M_d5Omxo5oLsMO5hkag,2,02/09/2016 14:08:26
